x_,y_,t_,id
589756.150250574,4742860.74366451,2010/03/21 01:08:11+00,1016
589777.528854282,4742834.83307854,2010/03/21 01:10:17+00,1016
589828.607296008,4742853.26960426,2010/03/21 01:12:07+00,1016
589861.931304136,4742865.39954386,2010/03/21 01:14:08+00,1016
589861.191189242,4742914.60302873,2010/03/21 01:16:13+00,1016
589871.708253589,4742931.76661665,2010/03/21 01:18:12+00,1016
589882.46144708,4742970.29121262,2010/03/21 01:20:11+00,1016
589893.049765137,4742976.34921115,2010/03/21 01:22:25+00,1016
589900.986006764,4743015.86998384,2010/03/21 01:24:15+00,1016
589900.446083848,4743084.77913385,2010/03/21 01:26:12+00,1016
589907.110147436,4743107.77896837,2010/03/21 01:28:13+00,1016
589953.718695312,4743142.82909039,2010/03/21 01:30:17+00,1016
589968.992262752,4743158.75551645,2010/03/21 01:32:12+00,1016
590027.45759137,4743312.20160727,2010/03/21 01:38:56+00,1016
590036.456936654,4743360.96604998,2010/03/21 01:40:18+00,1016
590014.07826998,4743370.88040845,2010/03/21 01:42:39+00,1016
590012.358119494,4743374.91182011,2010/03/21 01:44:33+00,1016
589972.884764604,4743371.9524844,2010/03/21 01:46:40+00,1016
589976.072450076,4743364.45277713,2010/03/21 01:49:32+00,1016
589972.22561421,4743368.60079469,2010/03/21 01:54:35+00,1016
589977.349653212,4743368.04578129,2010/03/21 02:00:35+00,1016
589981.051209684,4743368.76054498,2010/03/21 02:11:54+00,1016
589944.014129903,4743330.09228234,2010/03/21 02:20:26+00,1016
589922.461136134,4743344.38260224,2010/03/21 02:22:09+00,1016
589933.034056381,4743342.8102713,2010/03/21 02:29:46+00,1016
589925.950073994,4743343.2286562,2010/03/21 02:41:05+00,1016
589923.747048102,4743352.31837628,2010/03/21 02:51:38+00,1016
589910.56647417,4743361.42024228,2010/03/21 03:01:16+00,1016
589942.948024266,4743346.00517266,2010/03/21 04:01:35+00,1016
589940.092706936,4743344.95717955,2010/03/21 05:00:57+00,1016
589926.232414422,4743328.49393125,2010/03/21 06:00:29+00,1016
589943.038989632,4743348.4275923,2010/03/21 06:16:52+00,1016
589969.340185461,4743339.83040285,2010/03/21 06:18:05+00,1016
589962.870521959,4743350.78580221,2010/03/21 06:20:26+00,1016
589981.887192858,4743373.59172008,2010/03/21 06:22:34+00,1016
589979.755659379,4743371.57579026,2010/03/21 06:24:09+00,1016
589983.715094485,4743374.44859958,2010/03/21 06:26:06+00,1016
589980.492908434,4743373.32915552,2010/03/21 06:28:18+00,1016
589975.969289566,4743386.10923732,2010/03/21 06:30:10+00,1016
590001.520750001,4743421.10676978,2010/03/21 06:32:16+00,1016
590006.641182769,4743425.82735303,2010/03/21 06:34:07+00,1016
589997.369695631,4743458.53718856,2010/03/21 06:36:08+00,1016
590033.541181638,4743502.6922094,2010/03/21 06:38:07+00,1016
590028.824017151,4743519.64580035,2010/03/21 06:40:12+00,1016
590045.563182106,4743556.54970382,2010/03/21 06:42:12+00,1016
590033.640036003,4743572.64270417,2010/03/21 06:44:25+00,1016
590055.558666971,4743562.23371742,2010/03/21 06:46:12+00,1016
590065.475890832,4743579.52309421,2010/03/21 06:48:08+00,1016
590050.591480453,4743585.80354434,2010/03/21 06:50:12+00,1016
590040.878339092,4743604.15785782,2010/03/21 06:52:11+00,1016
590072.305739917,4743667.86529949,2010/03/21 06:54:12+00,1016
590063.076763237,4743689.82444769,2010/03/21 06:56:12+00,1016
590053.168933074,4743706.19922619,2010/03/21 06:58:12+00,1016
590025.793351806,4743714.54877786,2010/03/21 07:00:11+00,1016
590031.464433158,4743735.27005967,2010/03/21 07:02:07+00,1016
590023.024054986,4743731.93878723,2010/03/21 07:04:40+00,1016
590024.871215221,4743743.19168895,2010/03/21 07:06:33+00,1016
590025.682148164,4743741.18089533,2010/03/21 07:08:53+00,1016
590045.950514204,4743737.54753831,2010/03/21 07:10:18+00,1016
590099.255369615,4743777.65104523,2010/03/21 07:14:16+00,1016
590123.739837061,4743812.20199202,2010/03/21 07:16:12+00,1016
590157.632823028,4743810.44663711,2010/03/21 07:18:10+00,1016
590216.818596361,4743753.44547138,2010/03/21 07:20:40+00,1016
590246.690685803,4743776.62768178,2010/03/21 07:22:28+00,1016
590252.814068604,4743772.14314142,2010/03/21 07:24:09+00,1016
590249.656027971,4743775.50036006,2010/03/21 07:26:40+00,1016
590255.828263384,4743792.85201548,2010/03/21 07:28:18+00,1016
590307.343641716,4743907.57002467,2010/03/21 07:42:57+00,1016
590326.64687789,4743933.86822021,2010/03/21 07:44:08+00,1016
590337.112131639,4743975.32206819,2010/03/21 07:46:07+00,1016
590377.15011535,4744021.54010042,2010/03/21 07:48:13+00,1016
590352.60987967,4744048.68459903,2010/03/21 07:50:48+00,1016
590291.290564466,4744105.19012519,2010/03/21 07:52:08+00,1016
590293.258103843,4744133.39336579,2010/03/21 07:54:09+00,1016
590261.478338791,4744184.15580374,2010/03/21 07:56:40+00,1016
590325.481844131,4744362.75643839,2010/03/21 08:02:45+00,1016
590319.056891127,4744406.45436065,2010/03/21 08:04:12+00,1016
590337.777339291,4744336.92833814,2010/03/21 08:06:21+00,1016
590331.878445445,4744362.95144202,2010/03/21 08:08:22+00,1016
590382.90436688,4744385.03476256,2010/03/21 08:10:12+00,1016
590470.276066253,4744393.23522079,2010/03/21 08:12:11+00,1016
590536.861061538,4744350.76155724,2010/03/21 08:14:06+00,1016
590561.802943723,4744426.62572583,2010/03/21 08:16:22+00,1016
590558.363187501,4744444.57318687,2010/03/21 08:18:30+00,1016
590552.980499772,4744470.43631897,2010/03/21 08:20:21+00,1016
590564.728246672,4744390.01238699,2010/03/21 08:22:20+00,1016
590492.274057748,4744267.23112109,2010/03/21 08:24:21+00,1016
590575.173975529,4744388.06178195,2010/03/21 08:26:33+00,1016
590586.639923056,4744459.49491794,2010/03/21 08:28:08+00,1016
590586.798100765,4744437.53922052,2010/03/21 08:30:11+00,1016
590566.138602656,4744469.16556965,2010/03/21 08:40:57+00,1016
590600.976732398,4744464.91482293,2010/03/21 08:50:31+00,1016
590458.340752539,4744481.1759931,2010/03/21 09:03:51+00,1016
590459.137302703,4744472.80097028,2010/03/21 09:04:05+00,1016
590455.113349609,4744462.46336939,2010/03/21 09:06:07+00,1016
590405.357447298,4744427.74574274,2010/03/21 09:08:12+00,1016
590355.406701861,4744404.72118832,2010/03/21 09:10:11+00,1016
590331.835925389,4744393.59400084,2010/03/21 09:12:17+00,1016
590342.006891265,4744387.04130472,2010/03/21 09:14:12+00,1016
590320.195311388,4744398.79463557,2010/03/21 09:16:07+00,1016
590301.887443241,4744388.30304664,2010/03/21 09:18:14+00,1016
590252.952001164,4744337.03738703,2010/03/21 09:20:07+00,1016
590216.997138968,4744253.11111086,2010/03/21 09:22:10+00,1016
590189.354599897,4744213.36491512,2010/03/21 09:24:37+00,1016
590157.832941918,4744167.1262147,2010/03/21 09:26:06+00,1016
590129.30183237,4744128.40156067,2010/03/21 09:28:06+00,1016
590132.965698792,4744112.61153422,2010/03/21 09:30:07+00,1016
590144.700406792,4744087.14228288,2010/03/21 09:32:13+00,1016
590156.112123505,4744058.25909747,2010/03/21 09:34:22+00,1016
590163.494457887,4744029.38979576,2010/03/21 09:36:20+00,1016
590166.865037127,4743947.38957432,2010/03/21 09:38:07+00,1016
590164.396130007,4743867.55641539,2010/03/21 09:42:22+00,1016
590142.075232726,4743841.33025519,2010/03/21 09:44:11+00,1016
590136.199004882,4743863.15550455,2010/03/21 09:46:08+00,1016
590050.204850924,4743810.34016549,2010/03/21 09:48:07+00,1016
589965.914980567,4743812.7701037,2010/03/21 09:50:11+00,1016
589904.383281888,4743816.16461235,2010/03/21 09:52:11+00,1016
589872.263354441,4743805.44946254,2010/03/21 09:54:40+00,1016
589871.592337438,4743809.89443849,2010/03/21 09:56:41+00,1016
589870.249069174,4743796.33799384,2010/03/21 09:58:25+00,1016
589856.826512053,4743809.64617497,2010/03/21 10:00:11+00,1016
589849.052657846,4743802.21438319,2010/03/21 10:02:12+00,1016
589810.46005237,4743829.66608184,2010/03/21 10:04:10+00,1016
589809.408103979,4743816.32447689,2010/03/21 10:06:06+00,1016
589744.184138217,4743864.72048318,2010/03/21 10:08:12+00,1016
589678.539547271,4743922.26341535,2010/03/21 10:10:11+00,1016
589580.962092242,4744014.49920329,2010/03/21 10:12:31+00,1016
589583.353762309,4744038.59824505,2010/03/21 10:14:38+00,1016
589572.547784223,4744041.21206672,2010/03/21 10:16:13+00,1016
589592.226103842,4744041.37927838,2010/03/21 10:18:13+00,1016
589529.974001303,4744174.50343867,2010/03/21 10:20:08+00,1016
589550.039250059,4744221.54527232,2010/03/21 10:22:22+00,1016
589533.113207294,4744285.03236186,2010/03/21 10:24:10+00,1016
589552.852513537,4744280.45777032,2010/03/21 10:26:13+00,1016
589564.407603034,4744338.32892882,2010/03/21 10:28:07+00,1016
589570.214344724,4744304.71826555,2010/03/21 10:30:14+00,1016
589597.897963179,4744280.0110118,2010/03/21 10:32:32+00,1016
589601.348121682,4744250.40138395,2010/03/21 10:34:14+00,1016
589589.407809963,4744284.30981866,2010/03/21 10:36:08+00,1016
589603.193427429,4744244.88322587,2010/03/21 10:38:07+00,1016
589587.369455278,4744282.68394509,2010/03/21 10:40:13+00,1016
589592.060221219,4744300.29336995,2010/03/21 10:43:52+00,1016
589590.562373362,4744279.1158648,2010/03/21 10:44:07+00,1016
589584.433705605,4744274.02704333,2010/03/21 10:46:06+00,1016
589586.782079641,4744284.48667132,2010/03/21 10:48:37+00,1016
589587.369316084,4744290.85837673,2010/03/21 10:50:23+00,1016
589588.958217192,4744273.641663,2010/03/21 10:52:12+00,1016
589605.325188777,4744293.95757689,2010/03/21 11:00:35+00,1016
589633.167363771,4744301.65038696,2010/03/21 11:02:40+00,1016
589629.360867802,4744328.48982886,2010/03/21 11:04:19+00,1016
589640.058491834,4744344.83361193,2010/03/21 11:06:06+00,1016
589658.054932564,4744391.23800654,2010/03/21 11:08:41+00,1016
589693.587830673,4744481.03109203,2010/03/21 11:10:58+00,1016
589738.875643852,4744494.49388541,2010/03/21 11:13:23+00,1016
589754.875358798,4744502.78808295,2010/03/21 11:14:51+00,1016
589727.438570515,4744506.07333451,2010/03/21 11:17:02+00,1016
589741.680084895,4744491.88708218,2010/03/21 11:26:52+00,1016
589739.899450697,4744496.82850772,2010/03/21 11:30:17+00,1016
589725.06827388,4744516.12720934,2010/03/21 12:01:02+00,1016
589743.05981458,4744483.21972662,2010/03/21 13:01:58+00,1016
589721.721479324,4744560.34329678,2010/03/21 14:01:45+00,1016
589763.520404474,4744493.49354257,2010/03/21 17:01:51+00,1016
589743.511629977,4744486.80193532,2010/03/21 18:01:57+00,1016
589735.434328776,4744500.19112222,2010/03/21 19:00:50+00,1016
589723.170452551,4744538.83763574,2010/03/21 19:27:49+00,1016
589730.151737519,4744463.44833926,2010/03/21 19:32:58+00,1016
589754.026809736,4744497.66799223,2010/03/21 21:01:45+00,1016
589720.938188555,4744512.5970155,2010/03/21 22:01:06+00,1016
589737.208853452,4744508.25541865,2010/03/21 22:28:44+00,1016
589745.820988256,4744531.56934229,2010/03/21 22:31:15+00,1016
589753.947935199,4744501.20996233,2010/03/21 22:32:16+00,1016
589713.926166354,4744460.56016197,2010/03/21 22:34:21+00,1016
589769.564173633,4744500.68057072,2010/03/21 22:36:59+00,1016
589750.827936853,4744494.17213602,2010/03/21 22:38:26+00,1016
589735.845954229,4744497.45316373,2010/03/21 22:40:06+00,1016
589720.691748891,4744480.71792718,2010/03/21 22:50:44+00,1016
589687.402031704,4744495.40014559,2010/03/21 23:01:23+00,1016
589729.313192787,4744501.44411537,2010/03/21 23:38:42+00,1016
589729.269085787,4744495.42377542,2010/03/21 23:40:13+00,1016
589738.845239319,4744481.15448921,2010/03/21 23:42:16+00,1016
589740.845997465,4744459.95590389,2010/03/21 23:44:31+00,1016
589738.081406445,4744455.74378883,2010/03/21 23:46:25+00,1016
589724.929213755,4744442.15559447,2010/03/21 23:48:50+00,1016
589727.480870602,4744445.77627957,2010/03/21 23:50:13+00,1016
589703.823493025,4744339.01142539,2010/03/21 23:58:41+00,1016
589699.592858129,4744333.78063267,2010/03/22 00:00:09+00,1016
589691.29142332,4744327.98589876,2010/03/22 00:02:10+00,1016
589694.720607977,4744337.64887227,2010/03/22 00:04:07+00,1016
589689.590233154,4744337.49317266,2010/03/22 00:06:12+00,1016
589685.031567552,4744349.28449102,2010/03/22 00:08:22+00,1016
589683.841816102,4744350.90165643,2010/03/22 00:10:33+00,1016
589672.516777571,4744400.92250613,2010/03/22 00:14:08+00,1016
589638.327941575,4744398.02265853,2010/03/22 00:16:08+00,1016
589591.907866836,4744394.88603098,2010/03/22 00:18:17+00,1016
589616.938278985,4744359.89296247,2010/03/22 00:20:11+00,1016
589607.949216189,4744393.10675712,2010/03/22 00:22:26+00,1016
589631.603400972,4744353.97528699,2010/03/22 00:24:12+00,1016
589637.710976023,4744350.63399225,2010/03/22 00:26:12+00,1016
589629.01789464,4744329.09622453,2010/03/22 00:28:13+00,1016
589586.976763095,4744294.01863964,2010/03/22 00:39:52+00,1016
589593.262915488,4744275.07490178,2010/03/22 00:40:05+00,1016
589577.290527941,4744299.16820711,2010/03/22 00:42:07+00,1016
589585.162280879,4744291.51826135,2010/03/22 00:44:07+00,1016
589589.454025312,4744285.15451924,2010/03/22 00:46:07+00,1016
589586.153492635,4744286.94414874,2010/03/22 00:48:40+00,1016
589582.857951404,4744295.88647394,2010/03/22 00:50:08+00,1016
589626.557854049,4744373.6681798,2010/03/22 01:00:35+00,1016
589639.413512575,4744325.9551498,2010/03/22 01:10:34+00,1016
589631.840818574,4744308.7524253,2010/03/22 01:14:12+00,1016
589642.106681302,4744314.95028978,2010/03/22 01:17:42+00,1016
589589.9598169,4744354.29948712,2010/03/22 01:18:11+00,1016
589646.59770171,4744331.56867131,2010/03/22 01:20:07+00,1016
589628.514322391,4744331.36651463,2010/03/22 01:22:08+00,1016
589629.738198495,4744330.893761,2010/03/22 01:24:08+00,1016
589628.312333596,4744346.87976294,2010/03/22 01:26:18+00,1016
589608.49820108,4744320.79903015,2010/03/22 01:31:08+00,1016
589639.147821364,4744316.2334411,2010/03/22 01:40:50+00,1016
589622.403748046,4744329.28777276,2010/03/22 02:00:17+00,1016
589627.217426502,4744336.19209311,2010/03/22 03:00:28+00,1016
589606.413839614,4744336.52101199,2010/03/22 04:31:26+00,1016
589599.324730122,4744333.01901873,2010/03/22 04:34:15+00,1016
589608.432818467,4744342.14500457,2010/03/22 04:36:21+00,1016
589567.141100407,4744329.86797133,2010/03/22 04:40:12+00,1016
589553.115675273,4744316.76855763,2010/03/22 04:42:08+00,1016
589553.522721375,4744271.6589828,2010/03/22 04:44:07+00,1016
589568.444079625,4744287.51337304,2010/03/22 04:46:09+00,1016
589557.051028381,4744238.54068051,2010/03/22 04:48:09+00,1016
589513.042900567,4744216.38824038,2010/03/22 04:50:07+00,1016
589319.827458089,4744206.58153812,2010/03/22 05:04:39+00,1016
589339.959890334,4744210.7634005,2010/03/22 05:06:10+00,1016
589380.818129855,4744225.6656636,2010/03/22 05:08:06+00,1016
589449.623793366,4744315.0231346,2010/03/22 05:10:07+00,1016
589440.704739185,4744368.6963208,2010/03/22 05:12:06+00,1016
589417.134594492,4744350.48633206,2010/03/22 05:14:10+00,1016
589427.667064873,4744355.04356577,2010/03/22 05:16:13+00,1016
589447.115907342,4744362.73765589,2010/03/22 05:18:07+00,1016
589450.694237992,4744345.22467937,2010/03/22 05:20:11+00,1016
589443.152450843,4744367.75074752,2010/03/22 05:22:09+00,1016
589458.582388138,4744377.80277678,2010/03/22 05:24:22+00,1016
589471.334288155,4744392.68470791,2010/03/22 05:26:11+00,1016
589474.387299084,4744405.53025947,2010/03/22 05:28:08+00,1016
589480.930357617,4744423.37470819,2010/03/22 05:30:12+00,1016
589443.894129724,4744347.77967963,2010/03/22 05:32:14+00,1016
589492.962300333,4744413.79066811,2010/03/22 05:34:07+00,1016
589495.347221395,4744392.5303896,2010/03/22 05:36:22+00,1016
589490.944660468,4744428.80272637,2010/03/22 05:38:07+00,1016
589493.889077723,4744409.13795985,2010/03/22 05:40:22+00,1016
589493.163212838,4744389.5365422,2010/03/22 05:50:54+00,1016
589550.613327096,4744282.9609376,2010/03/22 05:59:16+00,1016
589584.726530893,4744277.27397162,2010/03/22 06:01:17+00,1016
589583.799055839,4744292.02252923,2010/03/22 06:06:40+00,1016
589585.076756856,4744293.69403552,2010/03/22 06:08:13+00,1016
589580.052825033,4744289.75246441,2010/03/22 06:10:23+00,1016
589587.438057796,4744295.62398873,2010/03/22 06:20:11+00,1016
589581.783377368,4744287.39817929,2010/03/22 06:30:17+00,1016
589591.616415283,4744281.01769932,2010/03/22 06:50:17+00,1016
589511.625279442,4744251.2444142,2010/03/22 07:00:13+00,1016
589484.240280625,4744295.74778434,2010/03/22 07:02:10+00,1016
589523.00085969,4744367.56700789,2010/03/22 07:04:06+00,1016
589472.452998656,4744409.10364391,2010/03/22 07:06:09+00,1016
589473.693945389,4744409.83059401,2010/03/22 07:08:08+00,1016
589477.348007253,4744411.64403503,2010/03/22 07:10:14+00,1016
589475.230151173,4744411.1056039,2010/03/22 07:12:13+00,1016
589469.571882135,4744410.69886057,2010/03/22 07:14:12+00,1016
589464.268791441,4744420.69248196,2010/03/22 07:16:13+00,1016
589476.185910976,4744409.25212454,2010/03/22 07:20:46+00,1016
589473.423238316,4744413.68105311,2010/03/22 07:30:52+00,1016
589491.741043673,4744423.49303521,2010/03/22 07:45:29+00,1016
589504.180252159,4744417.15742633,2010/03/22 07:49:43+00,1016
589535.394474001,4744394.90596898,2010/03/22 07:53:07+00,1016
589578.599457864,4744368.778993,2010/03/22 07:54:52+00,1016
589606.42671478,4744371.31806112,2010/03/22 07:56:07+00,1016
589611.78372382,4744364.73496194,2010/03/22 07:58:06+00,1016
589611.472349726,4744351.61404978,2010/03/22 08:00:12+00,1016
589640.974114207,4744353.59751309,2010/03/22 08:02:08+00,1016
589677.768108381,4744323.41150759,2010/03/22 08:04:38+00,1016
589668.942712392,4744356.58293614,2010/03/22 08:06:08+00,1016
589678.352428963,4744367.01241641,2010/03/22 08:08:18+00,1016
589675.600206632,4744360.5902824,2010/03/22 08:10:26+00,1016
589695.643481842,4744343.96943092,2010/03/22 08:12:14+00,1016
589718.313584,4744399.83105709,2010/03/22 08:14:11+00,1016
589742.106071465,4744481.15257524,2010/03/22 08:16:07+00,1016
589745.123780515,4744482.24704419,2010/03/22 08:18:14+00,1016
589731.831737961,4744508.22974613,2010/03/22 08:20:06+00,1016
589738.448510614,4744515.34647031,2010/03/22 08:22:17+00,1016
589740.350055633,4744504.26468307,2010/03/22 08:24:17+00,1016
589733.318686309,4744516.41246508,2010/03/22 08:26:12+00,1016
589734.339807202,4744513.9379034,2010/03/22 08:28:40+00,1016
589740.470202064,4744522.00345489,2010/03/22 08:30:17+00,1016
589727.029169691,4744510.52173538,2010/03/22 08:32:12+00,1016
589735.698206676,4744515.05516354,2010/03/22 08:34:11+00,1016
589736.48302496,4744517.54216196,2010/03/22 08:40:23+00,1016
589736.746078368,4744486.08065628,2010/03/22 09:00:44+00,1016
589747.139194648,4744493.14666127,2010/03/22 09:04:08+00,1016
589743.945003481,4744485.53032908,2010/03/22 09:06:14+00,1016
589777.719747985,4744511.3715076,2010/03/22 09:08:06+00,1016
589799.235427078,4744530.96651037,2010/03/22 09:10:07+00,1016
589792.386882293,4744531.59909538,2010/03/22 09:12:07+00,1016
589793.790735693,4744536.74864924,2010/03/22 09:14:12+00,1016
589801.073699974,4744533.51168669,2010/03/22 09:16:08+00,1016
589778.260022285,4744520.07500644,2010/03/22 09:18:09+00,1016
589787.042540103,4744524.6766202,2010/03/22 09:20:07+00,1016
589799.964124455,4744532.74196342,2010/03/22 09:22:11+00,1016
589785.11535592,4744530.82674064,2010/03/22 09:24:07+00,1016
589780.41722856,4744538.89547696,2010/03/22 09:26:07+00,1016
